timestamp,branch,transaction_id,transaction_type,login_status
14/8/2026 16:30,Branch 10,T00929,Transfer,Successful
14/8/2026 16:30,Branch 13,T00930,Transfer,Successful
14/8/2026 16:30,Branch 10,T00931,Transfer,Failed
14/8/2026 16:30,Branch 07,T00932,Transfer,Successful
14/8/2026 16:31,Branch 11,T00933,Payment,Successful
14/8/2026 16:31,Branch 06,T00934,Deposit,Successful
14/8/2026 16:31,Branch 09,T00935,Transfer,Successful
14/8/2026 16:32,Branch 01,T00936,Withdrawal,Successful
14/8/2026 16:33,Branch 05,T00937,Transfer,Successful
14/8/2026 16:33,Branch 06,T00938,Payment,Successful
14/8/2026 16:33,Branch 11,T00939,Payment,Successful
14/8/2026 16:33,Branch 03,T00940,Transfer,Successful
14/8/2026 16:34,Branch 07,T00941,Withdrawal,Successful
14/8/2026 16:35,Branch 15,T00942,Payment,Successful
14/8/2026 16:35,Branch 11,T00943,Transfer,Successful
14/8/2026 16:35,Branch 07,T00944,Payment,Successful
14/8/2026 16:35,Branch 09,T00945,Withdrawal,Successful
14/8/2026 16:36,Branch 07,T00946,Withdrawal,Successful
14/8/2026 16:36,Branch 07,T00947,Payment,Successful
14/8/2026 16:36,Branch 03,T00948,Payment,Successful
14/8/2026 16:36,Branch 02,T00949,Transfer,Successful
14/8/2026 16:36,Branch 01,T00950,Deposit,Successful
14/8/2026 16:36,Branch 04,T00951,Transfer,Successful
14/8/2026 16:37,Branch 08,T00952,Payment,Successful
14/8/2026 16:38,Branch 13,T00953,Transfer,Successful
14/8/2026 16:38,Branch 04,T00954,Deposit,Successful
14/8/2026 16:39,Branch 05,T00955,Payment,Successful
14/8/2026 16:39,Branch 02,T00956,Transfer,Successful
14/8/2026 16:39,Branch 07,T00957,Payment,Successful
14/8/2026 16:40,Branch 05,T00958,Withdrawal,Successful
14/8/2026 16:40,Branch 12,T00959,Payment,Successful
14/8/2026 16:40,Branch 12,T00960,Transfer,Successful
14/8/2026 16:41,Branch 05,T00961,Withdrawal,Successful
14/8/2026 16:41,Branch 10,T00962,Deposit,Successful
14/8/2026 16:42,Branch 03,T00963,Transfer,Successful
14/8/2026 16:43,Branch 09,T00964,Transfer,Successful
14/8/2026 16:43,Branch 12,T00965,Transfer,Failed
14/8/2026 16:45,Branch 02,T00966,Transfer,Successful
14/8/2026 16:46,Branch 10,T00967,Deposit,Failed
14/8/2026 16:46,Branch 10,T00968,Transfer,Successful
14/8/2026 16:46,Branch 10,T00969,Withdrawal,Successful
14/8/2026 16:47,Branch 12,T00970,Transfer,Successful
14/8/2026 16:47,Branch 10,T00971,Transfer,Successful
14/8/2026 16:47,Branch 02,T00972,Payment,Successful
14/8/2026 16:47,Branch 06,T00973,Payment,Successful
14/8/2026 16:48,Branch 05,T00974,Payment,Successful
14/8/2026 16:49,Branch 05,T00975,Deposit,Successful
14/8/2026 16:49,Branch 13,T00976,Transfer,Successful
14/8/2026 16:49,Branch 07,T00977,Payment,Successful
14/8/2026 16:50,Branch 10,T00978,Transfer,Successful
14/8/2026 16:50,Branch 02,T00979,Payment,Successful
14/8/2026 16:50,Branch 09,T00980,Withdrawal,Successful
14/8/2026 16:51,Branch 13,T00981,Deposit,Successful
14/8/2026 16:51,Branch 02,T00982,Payment,Successful
14/8/2026 16:51,Branch 15,T00983,Transfer,Successful
14/8/2026 16:52,Branch 14,T00984,Deposit,Successful
14/8/2026 16:52,Branch 13,T00985,Payment,Successful
14/8/2026 16:53,Branch 10,T00986,Transfer,Successful
14/8/2026 16:53,Branch 02,T00987,Deposit,Failed
14/8/2026 16:53,Branch 08,T00988,Payment,Successful
14/8/2026 16:54,Branch 12,T00989,Transfer,Successful
14/8/2026 16:55,Branch 04,T00990,Deposit,Successful
14/8/2026 16:55,Branch 06,T00991,Payment,Successful
14/8/2026 16:56,Branch 08,T00992,Withdrawal,Successful
14/8/2026 16:57,Branch 09,T00993,Deposit,Successful
14/8/2026 16:57,Branch 02,T00994,Payment,Successful
14/8/2026 16:57,Branch 15,T00995,Transfer,Successful
14/8/2026 16:58,Branch 01,T00996,Withdrawal,Successful
14/8/2026 16:59,Branch 01,T00997,Deposit,Successful
14/8/2026 16:59,Branch 02,T00998,Payment,Successful
14/8/2026 16:59,Branch 10,T00999,Deposit,Successful
14/8/2026 16:59,Branch 11,T01000,Transfer,Successful
